business_id,similar_1,similar_2,similar_3
7H8Q6aTMDZIYEmhxsZMYfQ,Tea House Noodles - Cleveland,Charm Thai Restaurant - Parma,Dragon Garden Restaurant - Northfield
7JOo6MO-bJMhfXobJG7SRQ,Dave & Buster's - Westlake,Punch Bowl Social Cleveland - Cleveland,The Cornerstone Brewing Company - Berea
7JnFDiJu9cmOr3X_az0VnA,Crop Rocks - Cleveland,Hooley House Sports Pub & Grille - Mentor,A Bar and Kitchen - Cleveland
7K8XwCNaNhYYpg59DQqguw,Ratatouille Restaurante - Beachwood,Georgetown Restaurant - Lakewood,BJ's Restaurant & Brewhouse - North Olmsted
7LzhLKAwS7PHUvaPIW833A,Cafe Toscano - Aurora,D'Angelo's Italian Ristorante - Twinsburg,Bricco - Cleveland
7M_wmSKg-qljRdwafdPKpg,La Bodega - Cleveland,New China King - Lakewood,Susy's Soup & Deli - Cleveland
7SsVK3dvgDrEaZpfxd33nQ,Hofbrauhaus Cleveland - Cleveland,Local Tavern's Fish Bar - Painesville,Swirl Wine Bar - Solon
7Vi4T2E5ePOkNifyr2t6cw,Golden Dragon - Cleveland,Phusion Cafe - Cleveland,Aladdin's Eatery - Fairlawn
7W_PUqiBmoe2PVFGQ1ZBOg,Buca di Beppo - Westlake,Joey's Bistro Bar - Cleveland Heights,Jimmy Daddona's - Solon
7bQU0QI_YID3MgZirZHmSg,Boulevard Tavern - Cuyahoga Falls,Clifton Martini & Wine Bar - Cleveland,Granite City Food & Brewery - Lyndhurst
7d3tmP0XIFdjdqQ6hBRA4Q,Steve's Gyros - Cleveland,Lure Bistro - Willoughby,Jalapeno Loco - Mentor
7hIl2AOZl6Zfr2fAojpeRw,Choolaah Indian BBQ - Orange Village,City Girl Donuts - Rocky River,La Kabob Lebanese Grill - Strongsville
7j0kor_fkeYhyEpXh4OpnQ,Texas De Brazil - Woodmere,1890 at the Arcade - Cleveland,Burntwood Tavern - Cuyahoga Falls
7k5F32LULnjplZVQdI4DdQ,The Rail - Strongsville,Red Robin Gourmet Burgers - Independence,Wahlburgers - Cleveland
7o3pSUrqqmGSxDlthpL63Q,Bar Cento - Cleveland,Danny Boy's- Chesterland - Chesterland,Saucy Brew Works - Cleveland
7o4SWZDKYHYfv6X0U21ErQ,Burntwood Tavern - Westlake,Outback Steakhouse - Macedonia,Bucci's J Bella - Strongsville
7ot8LYmnLhiN726E9dtAgA,Red The Steakhouse - Cleveland,Los Girasoles - Kent,Aldo's Restaurant - Brooklyn
7sqyF1oNXKWGMU0A_tVaIg,The DoubleTree by Hilton Cleveland East /Beachwood - Beachwood,Wine Bar Rocky River - Rocky River,Jim's Open Kitchen Too - Streetsboro
7sz9Rw1dbIEfLy-L9qB3Tw,Fired Up Taco Truck - Cleveland,Nick's Gyros - Mentor,Tarboosh Eatery - Parma
7t9olAqd1qCUEAh6VLoVEw,Sunset Harbor Bar and Grille - Fairport Harbor,Rockne's - Cleveland,Burntwood Tavern - Lyndhurst
7tiobQOY3WLYYJl4uMEfrQ,The Tavern of Stow - Stow,Spennatos - Northfield,Foundry Kitchen and Bar - Elyria
7toYPf5ZAjCkEuwaMPtDwQ,Brown Sugar Thai Cuisine - Lakewood,Brown Sugar Thai Cuisine - Rocky River,Ceedo's Eatery - Stow
7tzhoEyaTLxdwkCWMTUbZg,Smashburger - Highland Heights,Streat Burger - Lakewood,BurgerFi - Cuyahoga Falls
7wUQAStoHgM5hB87P5wofg,Cozumel - Independence,Corkscrew Saloon - Medina,House of Hunan - Medina
7xfeQhen2wLnvFuQNvmTAg,Don Ramon's Mexican Restaurant - Lyndhurst,Great Scott Tavern - Euclid,Bravo! Cucina Italiana - Woodmere
7xmuQuhpzBlkkSbWePFeVQ,AlPita Mediterranean Cuisine - Rocky River,Superior Pho - Cleveland,Mary Yoder's Amish Kitchen Bakery & Gifts - Middlefield
8-EVsgJWjva29XMuVW2gPA,Big Al's Diner - Cleveland,Paragon Wines+ Martinis + Plates - Euclid,Charkha Exotic Indian Cuisine - Cleveland
829Kv1uZJj5q8sr2G0mnvA,Cha Spirits & Pizza Kitchen - Cleveland,Wood & Wine - Avon,Mellow Mushroom - Rocky River
82aapoEF7sBcxrrP9AWiEw,Los Gallos Mexican Restaurant - Bedford,"First Watch - Breakfast, Brunch & Lunch - Macedonia",Chick-fil-A - Warrensville Heights
8FBFFu--uMxj2pxMESeOeQ,Avon Brewing Company - Avon,Ray's Place - Fairlawn,Rays Place - Kent
8FZftD3Y5jQ2R44EDBqhlA,Everest Restaurant - Cuyahoga Falls,Ho Wah - Beachwood,Delmonico's Steakhouse - Independence
8Fzdrfi-bsmgTlxr8pJQGg,Academy Tavern - Cleveland,Jack Flaps Luncheonette - Cleveland,Sammies Bar and Grill - Tallmadge
8GVGzFgTKNfPixL143Zadw,Grove Hill - Chagrin Falls,Brennan's Fish House - Grand River,Battiste & Dupree Cajun Grill - Cleveland
8Jha7n3EY3_eRIMUOoJ4Zg,Gyro kebab House - Elyria,Mike & Dee's Diner - Cleveland,BiryaniHut Express - Westlake
8KmqWgL0UEdxJFwTZ_YZvQ,Bearden's Restaurant - Rocky River,Jammy Buggars - Lakewood,Herb's Tavern - Rocky River
8R6VkHg7pNvW0mW2_KjDDg,Carrabba's Italian Grill - Brooklyn,Olive Garden Italian Restaurant - North Olmsted,Rosewood Grill - Westlake
8_PASn6zTH9H0Uc1Vm6D9w,Fresco Mexican Grill & Salsa Bar - Rocky River,La Taqueria - Richmond Heights,Map of Thailand - Cleveland
8aacjwD9n3h_s39LSBmQZw,Winking Lizard Tavern - Bedford,Rivals Sports Grille - Cleveland,The Pub - Cleveland
8dK-8e006F_it5bNxTVlaQ,Lemongrass Grill - Munroe Falls,China Sea by CSU - Cleveland,House of Hunan - Fairlawn
8hwbcCNUv345Kw1xfOCcWg,Santorini Greek Taverna - Cleveland,Li Wah - Cleveland,District - Cleveland
8ou6p7T-3KaNOhDeln3Ccg,Enso: Rolls & Bowls - Fairlawn,La Taqueria - Richmond Heights,Map of Thailand - Cleveland
8pSKJ_qRUotjFl_bjH_GQA,Punch Bowl Social Cleveland - Cleveland,Dave & Buster's - Westlake,Timber Lodge - Medina
8v66rFpXa87u2jRGOn8ZfA,IHOP - Avon,Local Tavern - Mentor,Scramblers - Mentor
8yZ_nBgRC3CT1RFJC6KhXA,Cozumel - Lakewood,Original Steaks and Hoagies - Twinsburg,Grum's Sub Shoppe - Cleveland Heights
8yb5gF97PCDE5zbK19Iwpg,Cafe Melissa - Avon Lake,Paladar Latin Kitchen & Rum Bar - Woodmere,Red Lobster - North Olmsted
9-Mfo1JItBhTkhGgYg1X1A,Rizzi's Ristorante & Pizzeria - Copley,Canarys - North Olmsted,Banana Blossom Thai Cuisine - Cleveland
900l4HEcM47QBaX8HSiakg,Sachsenheim Hall - Cleveland,Scramblers - Mentor,TGI Fridays - Mayfield Heights
91diBNaSiwHr6tUXXJee-Q,Battery Park Wine Bar - Cleveland,Cafe Toscano - Aurora,Gran Fiesta Mexican Restaurant - Strongsville
95Efv0xKoUsP5lvTnaeK5w,Las Cazuelas - Avon Lake,Rincón Criollo - Cleveland,San Diego Taco Factory - Aurora
97V91GSG-OQvrvOc9GXoGA,Parker's Grille & Tavern - Avon Lake,Golden Dragon - Cleveland,Los Arcos Mexican Restaurant Bar and Grill - Cleveland
9BQGpsIRhs9cRHuGh9xuJw,Hanabi Japanese Restaurant - Cleveland,Kumo Japanese Seafood Buffet - Parma,Bombay Grill - Fairlawn
9Fm-OVlt1fXIHcp5QJisuQ,Great Lakes Brewing Company - Cleveland,Mike's Bar & Grille - Berea,Lava Lounge - Cleveland
9GEDW1rBa5bIyAR0tXCrFg,Girves Brown Derby - Streetsboro,El Tolteca Mexican Grill - Brooklyn,Akira Hibachi & Sushi - Solon
9IJ-TE4HEcAJQkUtc1A_Vw,Hibachi Japanese Steakhouse - Highland Heights,Osteria Di Valerio & Al - Cleveland,Indian Delight - Cleveland
9JUynLfWPwe1X9gsJS6FTA,Santorini Greek Taverna - Cleveland,Sittoo's Pita & Salad - North Olmsted,Brown Derby - Cleveland
9LAXz_VfATZ0kLdaavkN4g,Superior Pho - Cleveland,Wild Mango Restaurant & Bar - North Olmsted,Dickey's Barbecue Pit - Mentor
9MpWhQOYziJ38EB7MctxcA,Hunan Solon - Solon,Porcelli's Italian Bistro - Cleveland,China Renaissance - North Olmsted
9NGXZyn-GHYB-vKC63gOag,Planet Sub - Cuyahoga Falls,Cleveland Pickle - Cleveland,The Plum - Cleveland
9QiUKGLa4tJlQrV-LiPIbw,Fahrenheit - Cleveland,Stonetown - Cleveland,Papous Tap & Grille - Aurora
9SrZRDl7-ZfuENCo0DjfsQ,Timber Lodge - Medina,Dave & Buster's - Westlake,The Cornerstone Brewing Company - Berea
9WMBTUjzDFZf2KcBqNc2xw,CoreLife Eatery - Strongsville,Szechwan Garden - Lakewood,Ceedo's Eatery - Stow
9X1QIzD58XjFuXT3sV7moA,Buffalo Wild Wings - Medina,Steak 'n Shake - Willoughby,Buffalo Wild Wings - Cleveland
9_0FtoabuC42T7AWDk5_sA,Mizestro - Brecksville,Pounders Bar & Grill - Cleveland,Luna Bakery Cafe - Cleveland
9_UHuIMHDjrxuh2qlHS-UA,Evergreen Chinese Buffet - Kent,Panera Bread - Cleveland,Villa Y Zapata - Cleveland
9_tw8_w8ytzVWoWfdAAFqA,Sapori Italian Grille - Avon Lake,Bob Evans - Beachwood,Denny's - Cleveland
9bxcpud3GREFOxKY2cbheA,Wood & Wine - Avon,Whistlers Kitchen & Bar Wood-Fired - Avon,Eddie's Pizzeria Cerino - Seven Hills
9bxrdL-pQg6SVMFmDcg1ow,Nate's Deli & Restaurant - Cleveland,Seven Roses - Cleveland,Dutch Country Restaurant - Middlefield
9cGvOaA1BYw-ByOXjNbu9A,El Campesino Mexican Restaurant - Streetsboro,Shinano Sushi Bar & Japanese Cuisine - Solon,Sung's House - Cleveland
9dP5WPlF2pfjMOx2UeUFnA,Salt+ A Restaurant - Lakewood,Blue Sky Restaurant - Amherst,Washington Place Bistro - Cleveland
9g4ucHWlMzkZ-EowAVhpKQ,ML Tavern - Moreland Hills,Panini's Bar and Grill - Brunswick,Lolita - Cleveland
9gXWjHAhDpzy1x6khHehrw,Blue Sky Restaurant - Elyria,Morton's The Steakhouse - Cleveland,Planet Sub - Cuyahoga Falls
9khaQT99b8ZpoX5Mqb7JYQ,NY Bagel Deli - Medina,Twisted Meltz - Kent,Melt Bar and Grilled - Cleveland Heights
9mI2BHTu0at_JA3RA_AEeg,Riverwood Cafe - Lakewood,Civilization - Cleveland,JACK Cleveland Casino - Cleveland
9p-oDNOVSG38rRN-15MviQ,Barrio - Cleveland,Kintaro Sushi & Hot Pot - Brooklyn,Taste - Cleveland Heights
9qqdaSdeMV8tY4LBMZXvhg,Perk-Cup! Cafe - Berea,Bold Food & Drink - Cleveland,Chipotle Mexican Grill - Independence
9zCVPPA-HINPq6HrRxm_RQ,Pho & Rice - Cleveland Heights,Sweet Mango Thai Cuisine - Strongsville,China Sea by CSU - Cleveland
A3Sr9kUUsJleGzvcyA1E8w,Guthrie's Chicken Fingers - Cleveland,Best Gyros - Northfield,Black Box Fix - Cleveland Heights
A7gK6ZrGy939Zo43xNZcVw,The Oak Barrel - Valley View,Ruby Tuesday - North Olmsted,Grove Hill - Chagrin Falls
A7i_H252XydtrK7BUTvoog,Rosewood Grill - Strongsville,Spice Kitchen + Bar - Cleveland,Sweet Melissa - Rocky River
AEoWScs-gYsXSUUmDbseFg,Gia Lai - Lyndhurst,Luchita's Mexican Restaurant - Cleveland,Guacamole's - Kent
AFRRVqDrtlauEGFSWBncnw,Winking Lizard Tavern - Beachwood,Two Bucks - Avon,Flaming Ice Cube - Cleveland
AFafWFYGKjJZ1pTvjnot2g,Dolce Wraps - Fairview Park,Market - Rocky River,Alley Cat Oyster Bar - Cleveland
ALtyWW7_gLMMcrwwHUgdPQ,The Side Quest - Lakewood,Mizestro - Brecksville,Seven Roses - Cleveland
APPZiUz_CEvR_--qY-tbig,Sumo Boy Sushi and Teriyaki House - Mentor,Kumo Japanese Seafood Buffet - Parma,Mandarin Seafood Buffet - Twinsburg
ASlU_etu-cqpPj2NaK65Eg,Fresh Start Diner - Twinsburg,Chipotle Mexican Grill - Avon,Bonnie's Bar and Grill - Fairview Park
ATeOjZzE3VOI-RW7FUFJpQ,Juji's Cafe - Cleveland,Sarita a Restaurant - Lakewood,Tommy's Restaurant - Cleveland Heights
AbPQf-X7awuPFDULiJ43bg,Bakersfield - Cleveland,Mary Yoder's Amish Kitchen Bakery & Gifts - Middlefield,AlPita Mediterranean Cuisine - Rocky River
Aob9kNExpqUX5zD5culM9A,Doogan's of Aurora - Aurora,West Park Station - Cleveland,Sheraton Suites Akron/Cuyahoga Falls - Cuyahoga Falls
ApxgwQQCDd7DhU0du0ibWw,Wasabi Japanese Steakhouse - Beachwood,The Melting Pot- Lyndhurst - Lyndhurst,Jack Flaps - Cleveland
ArRALWe_LLc89RdBeQKscw,Denny's - Independence,Olive Garden Italian Restaurant - Beachwood,IHOP - Cleveland
AsVR-X40wAzI7z7oRpsbTA,Restaurant Europa - Pepper Pike,Wild Mango Restaurant & Bar - North Olmsted,Noodlecat - Cleveland
AtxhcA7jzbAktzxvo0qYIw,Gigi's On Fairmount - Cleveland Heights,Bonefish Grill - Independence,Jezebels Bayou - Cleveland
Aveg0GSyXhU8tTlH5Ior-A,Seoul Garden Korean Restaurant - Cuyahoga Falls,Larb Thai Restaurant - Brunswick,Hot Or Mild - Mayfield Heights
Aw4HH_bjUL8L_EU61mgQHg,Carmino's Pizza - Cleveland,Master Pizza - Cleveland,PIZZAFIRE - Cuyahoga Falls
Ay2hfgpp8kELkwy76BRWLQ,Quaker Steak & Lube - Lakewood,Hard Rock Cafe - Cleveland,Winking Lizard Tavern - Avon
AyO6yX5l7NhYLP0f-cMy5g,Zoup! - Middleburg Heights,Gyro kebab House - Elyria,BiryaniHut Express - Westlake
Az36YoIRawljMw1PnQqPKw,Memories - Richfield,Mavis Winkle's Irish Pub - Independence,Lake House Cafe - Lakewood
B5xWYgJDSN4RPPk4DlUajQ,Pacos Tacos - Solon,Sí Señor Mexican Restaurant - Cleveland,Evergreen Chinese Buffet - Kent
B6nhGEqt6rzXw6TwltTspA,Sweet Basil Neapolitan Style Pizzeria - Westlake,Citizen Pie - Cleveland,Olde Town Pizza House - Amherst
B7UeQVtXDcH8EXTc8p_M1Q,Stone Mad Pub - Cleveland,The Jolly Scholar - Cleveland,Winking Lizard Tavern - Cleveland
B7pVrERldmQmrbkSU_wjgg,Jack Flaps - Cleveland,Le Petit Triangle Café - Cleveland,The Melting Pot- Lyndhurst - Lyndhurst
B7uZRVo_HwVgpndw2mJGsg,Cozumel - Broadview Heights,El Rancho Mexican Restaurant - Cuyahoga Falls,Aladdin's Eatery - Cleveland
BCga5CbMqcZLCpxAuln57w,Mangia Mangia - Newbury,China City - Kent,Thai Gourmet - Stow
BDgEBbNWm6rKLb6JArc3xw,Otto Moser Restaurant - Cleveland,Tick Tock Tavern - Cleveland,Lucky's Café - Cleveland
BH0K6SxPnY3wTRB7tA27hQ,Mi Pueblo - Cleveland,Mizu Japanese Sushi Restaurant - Parma,Osteria Di Valerio & Al - Cleveland
BKkEMsA1MsRyDge8uwqQqQ,LongHorn Steakhouse - Solon,Beau's On The River - Cuyahoga Falls,The Cheesecake Factory - Lyndhurst
BLfCMa2yWNo70D3wwAxwow,Press Wine Bar - Cleveland,Station 43 Tavern - Solon,Rockne's - Strongsville
BR92F6HmOHq-uKtMgyr7rw,Pacific East - Woodmere,Fuji Grill Buffet - Parma,Sakura Sushi House - Strongsville
BT7FeQ8VkpHrU9qihvGD3w,Gourmand's - Valley View,Young's Sushi - Willoughby,Fresh Food Deli - Medina
B_hU-QEkt5G98pYGdfIrsg,Hibachi Japan Steak House - Cuyahoga Falls,Rusty Anchor - Cleveland,Hibachi Japanese Steakhouse - Fairview Park
BbYKk_QbDLNcY0w4fWrrCA,Coastal Taco - Cleveland,Chipotle Mexican Grill - Willoughby,El Tren Grill - Tallmadge
Bd13s20et9wY2sL72lgWow,Around the Corner Saloon & Cafe - Lakewood,Wine Bar Rocky River - Rocky River,West End Tavern - Lakewood
BgGzWcWPwJ7pN5Bm78BuuA,Dave's Cosmic Subs - Hudson,Dos Coronas - Macedonia,811 Kitchen Bar Lounge - Cleveland
BjnJKoYFmjBRHUCCcUkiwg,Tres Potrillos - Beachwood,Akira Hibachi & Sushi - Solon,Laziza - Kent
Bl8_M_kDXZt_zsrLRgDulA,Aladdin's Eatery - Mentor,Nipa Hut Oriental Food Mart - Cleveland,Ohio City Burrito - Cleveland
BnHpWFA1LuIn0bAfbiWsrw,Scramblers - North Olmstead,IHOP - Cleveland,Bob Evans - Lakewood
Boi7HhPdmbJV3S6_l6qFsA,Flying Cranes Cafe - Cleveland,Chipotle Mexican Grill - Cleveland,El Patrón Mexican Grill - Elyria
BsLxCm_DMxCNVEPHoaj8hw,Tip Top Restaurant & Catering - Stow,NY Bagel Deli - Medina,Cleveland Corned Beef - Cleveland
BsvCTCVG7lrzXZ68VyyIcg,La Dolce Vita - Cleveland,Potbelly Sandwich Shop - Cleveland,Pickwick & Frolic Restaurant & Club - Cleveland
BzDvGft8UQraA8waOU1BOA,District - Cleveland,The Taverne of Richfield - Richfield,Yours Truly Restaurants - Mentor
BzerEVgnPcQPr0iFzIO8Aw,Los Girasoles - Kent,Gran Fiesta Mexican Restaurant - Strongsville,Garretts Mill Diner - Stow
C-Z6td1KtD6R_kwZLYh7mQ,Cork-N-Bottle - Cleveland,Sides To Go - Macedonia,Doogan's of Aurora - Aurora
C-oKwqnAPa1KJZhMOox60w,Pura Vida - Cleveland,Goldie's Deli & Restaurant - Strongsville,The Red Chimney - Cleveland
C1p3eAhzX3w8VxsJKH3iXw,Chipotle Mexican Grill - Solon,Chipotle Mexican Grill - Avon,Chipotle Mexican Grill - Lakewood
C3GUi1zAtJdDBWrPoPZjBQ,Mitchell's Homemade Ice Cream - Avon - Avon,Campbell's Sweets Factory - Cleveland,Kelly's Cafe - Brunswick
C7dj06ZUM-5P-_DMLckcVA,The Brew Kettle - Strongsville,Fat Heads Brewery and Saloon - North Olmsted,Dervish Grill Tremont - Cleveland
CAALCmefoLQtDvLEER4_6Q,Valentino's Pizza - Cleveland,Mr G's Pizzeria & Wings - Fairlawn,Master Pizza - Cleveland
CBgcKcrbN7VSoofxCsCOBA,Crown of India - Strongsville,Ginger Sushi Burrito and Hibachi - Mentor,D'Italia - Westlake
CDqPVVvQtVncNQGydnZy7A,Otto Moser Restaurant - Cleveland,Sara's Place - Gates Mills,Steve's Gyros - Cleveland
CHFw_V836nIKpWtqMP4E5g,El Rodeo - North Olmsted,Feng Lz Habachi Sushi & Bar - Broadview Heights,Aladdin's Eatery - Cleveland
CJvN2k3gjR7JspTx21icTQ,Papa Nick's Pizza & Pasta - Cleveland,Courthouse Pizzeria - Medina,Pizza Whirl - Cleveland
CS2oAjAiFrJiG2HUtKJUHQ,Courthouse Pizzeria - Medina,PIZZAFIRE - Woodmere,Papa Nick's Pizza & Pasta - Cleveland
Ca-ih2GH_WU_antKSs4mjA,Light Bistro - Cleveland,Cucina Rustica - Chagrin Falls,Glenwillow Grille - Solon
CbsS6VvPsIvpytUbLAu71Q,Dianna's Deli & Restaurant - Lakewood,Pancho & Lefty's - Stow,Shuhei - Beachwood
Cg7LzEnDacKMrNaezjRGsA,Pacific Grill - South Euclid,New Heights Grill - Cleveland,Thon Buri Thai Cuisine - Chagrin Falls
CgsUUVwL8EBqcHFxrtkFtA,Scratch - Independence,Tony K's Bar & Grille - Berea,Grumpy's Cafe - Cleveland
Cilu8Dbb-tTHgEBM4-0vZA,The Tavern - Cleveland Heights,Mulligan's Pub and Grille - Highland Heights,Doogan's of Aurora - Aurora
CmIEkQZ87j1IGm9qWYqUdQ,Cap'n Taco Restaurants - Brookpark,Cleveland Vegan - Lakewood,Ohio City Burrito - Cleveland
CnmhEiSGkIgUdFGN-rpaHw,Mama Lola's Pizzeria - Lakewood,PIZZAFIRE - Rocky River,Tomori's Pizza & Subs - Lakewood
CuIPocteo1F3LEn1OqUoHg,Chow Chow Kitchen - Lakewood,Thai Hut - Lakewood,China Gate - South Euclid
CuT2Xh3vAYvRfxUWlUo6oA,The Brew Kettle - Strongsville,Lion's Pub - Cleveland,Hooley House Sports Pub & Grille - Westlake
CymM3BP68hGigBK_5ap58A,D'Vine Wine Bar - Cleveland,TWIISTED Burgers & Sushi - Medina,One Red Door - Hudson
CzcfYhCbzPoVEgVZfOgw8A,Village Martini & Wine Bar - Chagrin Falls,Buffalo Wild Wings - Cleveland,Sweet Pea Cafe - Fairlawn
D31JSfofD0dYbIx7Yak2Yw,Cedar Creek Grille - Beachwood,Outback Steakhouse - Macedonia,Señor Tequila Mexican Grill & Cantina - Cleveland
D3GgPF08lX44wSmk0CIKvQ,Shore Restaurant - Lakewood,Ziggy's Pub & Restaurant - Amherst,Don Ramon - Cleveland
D3MfMrIoNV4_aXPj0bi1BQ,New Wong's Chinese Restaurant - WICKLIFFE,Gia Lai - Lyndhurst,The Cabin of Willowick - Willowick
D6KoYvnmWswZJjdGm0uiqA,Somer's Restaurant - Cleveland,Outback Steakhouse - Westlake,Wexler's Tavern & Eatery - Cleveland
D78CuzHdrS3VjRJdWLGbLA,The Wild Goose - Willoughby,Panini's Warehouse District - Cleveland,Pizzazz on the Circle - University Heights
D8ztK8n4L0_6cAslAPFYTg,Bucci's Brick Oven - Middleburg Heights,Olivor Twist - Willoughby,Creekside Restaurant & Bar - Brecksville
DA3Dzic8NAJ0LYnYZG9nyQ,Aldo's Restaurant - Brooklyn,Pacos Tacos - Solon,Inchin's Bamboo Garden - North Olmsted
DBGf3gaJ30ObzQ5fo1SSLg,DiBella's Subs - Independence,Tres Potrillos - Medina,Gran Fiesta Mexican Restaurant - Strongsville
DBnLtge5LRkLzVqJFspfMQ,Sapori Italian Grille - Avon Lake,TGI Fridays - Mayfield Heights,IHOP - Avon
DJEr4QaIcRakvWjyUYBimA,The Melting Pot - Fairview Park - Fairview Park,Blue Sky Restaurant - Amherst,Das Schnitzel Haus - Parma
DJuQgsoj-qmU0i5iTAa4aA,Indian Delight - Cleveland,Jalapeno Loco - Mentor,Parallax Restaurant and Lounge - Cleveland
DPRFD406aRHhv1cL_RGmyw,Little Hong Kong - Cleveland,Brown Sugar Thai Cuisine - Rocky River,Wah Fu Chinese Restaurant - Cleveland
DPpi9r4FGuR6WfeqQKL4Nw,Tres Potrillos - Medina,Zanzibar Soul Fusion - Cleveland,"First Watch - Breakfast, Brunch & Lunch - Solon"
DX6dTm7wcOBy498gGysdAQ,Hooley House Sports Pub & Grille - Mentor,Redhawk Grille - Painesville,Aces Grille - North Ridgeville - North Ridgeville
Da0c8BkSx0gxk5HwoZJiYQ,Jaipur Junction - North Royalton,Das Schnitzel Haus - Parma,Cowell & Hubbard - Cleveland
DdOb4GoIrlFr7jqLNfLq9w,Village Martini & Wine Bar - Chagrin Falls,The Corner Alley at Uptown - Cleveland,Bar 50/20 - Solon
DdZo9MKaDrh9OJnpVwbBUA,Hot Dog Heaven - Amherst,Boaz Cafe - Cleveland,Vento La Trattoria - Bay Village
DhD1sFqgtjg1rsIWuIeTng,Michael's Restaurant & Bar - Rocky River,Molinari's - Mentor,Nate's Deli & Restaurant - Cleveland
DjF7FY3KU1MFE6l9W2A3cA,TJ's On The Avenue - Mentor,Dickey's Barbecue Pit - Mentor,Currito - Cleveland - Cleveland
DonwAYNHJjTleLwn6fz30Q,Lone Star Steakhouse - North Olmsted,Blue Canyon Kitchen & Tavern - Twinsburg,La Mexicana Cantina and Grill - Tallmadge
Dr-K3bXCtbNAAbiKAde3Sg,Panda Wok Asian Cuisine - Lakewood,Sweet Mango Thai Cuisine - Strongsville,Thai Gourmet - Stow
Dt-ygvMchiw0wrWpocGOeg,Italian Village Restaurant - Strongsville,Continental Cuisine - Fairlawn,Buca di Beppo - Strongsville
DtAND35Vc4dY7usrGtbR7w,Orale! Kitchen - Cleveland,Mary Yoder's Amish Kitchen Bakery & Gifts - Middlefield,AlPita Mediterranean Cuisine - Rocky River
DuMWyxL4DMcy5A8MXD_67w,Restore Cold Pressed - Cleveland,Mapleside Farms - Brunswick,Grindstone Tap House - Berea
E50mr3xobsahb77IBRwVTQ,Jekyll's Kitchen - Chagrin Falls,The Boiler 65 - Cleveland,Sweet Pea Cafe - Fairlawn
E60s6EXdPhet5FKJfA_YVQ,Thon Buri Thai Cuisine - Chagrin Falls,Pacific Grill - South Euclid,Hunan by the Falls - Chagrin Falls
E9OP8TODswMcmTEGXE1C_g,Guys Pizza Co - Cleveland Heights,Valentino's Pizza - Cleveland,Jet's Pizza - Lyndhurst
EAFuhvRxoAhYARuiXCsUSw,El Meson - Cuyahoga Falls,On the Rise Artisan Breads - Cleveland Heights,Mezza Mediterranean Cuisine - Westlake
EAiFR299WV3OQ68pHMlmGw,Pearl of the Orient - Rocky River,Crepes In the City - Willoughby,Noodlecat - Cleveland
ECqc9Xd0dTdKmcNrbIizAw,Red The Steakhouse - Cleveland,Aladdin's Eatery - Independence,D'Angelo's Italian Ristorante - Twinsburg
EDjz3N5KpsygQxnWi9iP3w,Panini's Bar and Grill - Stow,Brew Garden - Strongsville,Winking Lizard Tavern - Cleveland
EGDg1FDT0Pnszd04mQkHxQ,Rebol - Cleveland,"First Watch - Breakfast, Brunch & Lunch - Cuyahoga Falls",Nino's Italian Restaurant - North Ridgeville
EH194rct73A1m0XxPp4ABw,Hard Rock Cafe - Cleveland,Flannery's Pub - Cleveland,The Rusty Barrel - Westlake
EIYve4wSOqzGeq2ZgCoZJA,Souper Market - Lakewood,Pho & Rice - Cleveland Heights,Soho Chicken + Whiskey - Cleveland
ELIINdJ7w8FcfcGqoGbPoA,Rush Inn Bar & Grill - Avon,Plank Road Tavern - Lakewood,Fat Heads Brewery and Saloon - North Olmsted
EMmCHg3Fgk9jZrHVB8OJXw,The Venue Bistro and Wine Bar - Parma Heights,Ha Ahn Korean Restaurant - Cleveland,El Camino - Aurora
EOghCHtoyxJQnVZnvKxmNQ,Golden Corral - Brooklyn,Sushi Rock - Beachwood,The Harp - Cleveland
EP1do6l8hLyIGEru0gN3EQ,House of Hunan - Medina,Stir Crazy Fresh Asian Grill - Lyndhurst,Michaelangelo's - Cleveland
EQDCa1PH6OoLjcEIdU9IXQ,Panini's Bar and Grill - Willoughby,Dino's III - Wickliffe,La Terraza Bar & Grill - Kent
EVfJbLXSMZOF8K3vFOaLOw,Rockne's - Streetsboro,Burntwood Tavern - Lyndhurst,BRIM Kitchen + Brewery - Willoughby
EW4B5bRjOdYwgRYH2uF-1Q,Academy Tavern - Cleveland,Damons Grill - Cleveland,Jack Flaps Luncheonette - Cleveland
EXIZwIxLoiPDJs-oKzgaKw,Bar Louie - Lyndhurst,BJ's Restaurant & Brewhouse - Mentor,The Fix Bistro - Cleveland Heights
EZAbslPkwwk99wCKWxx-9Q,La Pizzeria - Cleveland,Saucy Brew Works - Cleveland,Pizzazz on the Circle - University Heights
Egd-0nDgzZGEVA0R09yyUQ,Byte Cafe - Cleveland,Continental Cuisine - Fairlawn,Downtown 140 - Hudson
EiVYrgOqG3Y9Ef9_ApZi4A,Ribsticks BBQ - University Heights,Chen's Garden - Cuyahoga Falls,Cafe Tandoor - Cleveland Heights
Eif660dJb3nqORM6LF3UYg,Cleveland Corned Beef - Cleveland,Golden Corral - Brooklyn,Der Braumeister - Cleveland
EjBZKPyq_G9WMO01N8DnDw,Harry Buffalo - Parma Heights,McNultys Bier Markt - Cleveland,Great Lakes Brewing Co - Cleveland
